reference image,compress image,ref img shape,ref image size,cps stream size,compress ratio,psnr,ssim
IMG_0014.png,IMG_0014_ratio_96.jp2,"(600, 800, 3)",1406,14,100.428571429,23.1876917303,0.811067
IMG_0014.png,IMG_0014_ratio_64.jp2,"(600, 800, 3)",1406,21,66.9523809524,24.3451188778,0.847411
IMG_0014.png,IMG_0014_ratio_48.jp2,"(600, 800, 3)",1406,29,48.4827586207,25.2262122965,0.871318
IMG_0014.png,IMG_0014_ratio_32.jp2,"(600, 800, 3)",1406,43,32.6976744186,26.9954709567,0.911947
IMG_0014.png,IMG_0014_ratio_24.jp2,"(600, 800, 3)",1406,58,24.2413793103,28.3996540859,0.930604
IMG_0014.png,IMG_0014_ratio_16.jp2,"(600, 800, 3)",1406,87,16.1609195402,31.124524494,0.961928
IMG_0014.png,IMG_0014_ratio_12.jp2,"(600, 800, 3)",1406,117,12.0170940171,33.3287752692,0.975528
IMG_0014.png,IMG_0014_ratio_8.jp2,"(600, 800, 3)",1406,175,8.03428571429,37.4179734832,0.989511
IMG_0018.png,IMG_0018_ratio_192.jp2,"(2016, 1512, 3)",8930,46,194.130434783,21.1642510862,0.771979
IMG_0018.png,IMG_0018_ratio_128.jp2,"(2016, 1512, 3)",8930,69,129.420289855,22.3946588072,0.818969
IMG_0018.png,IMG_0018_ratio_96.jp2,"(2016, 1512, 3)",8930,92,97.0652173913,23.3385256885,0.849697
IMG_0018.png,IMG_0018_ratio_64.jp2,"(2016, 1512, 3)",8930,139,64.2446043165,24.9617127251,0.890665
IMG_0018.png,IMG_0018_ratio_48.jp2,"(2016, 1512, 3)",8930,185,48.2702702703,26.1018425012,0.915548
IMG_0018.png,IMG_0018_ratio_32.jp2,"(2016, 1512, 3)",8930,279,32.0071684588,28.2719372855,0.945041
IMG_0018.png,IMG_0018_ratio_24.jp2,"(2016, 1512, 3)",8930,371,24.0700808625,29.937339692,0.960243
IMG_0018.png,IMG_0018_ratio_16.jp2,"(2016, 1512, 3)",8930,558,16.0035842294,32.6958387596,0.977873
IMG_0018.png,IMG_0018_ratio_12.jp2,"(2016, 1512, 3)",8930,744,12.002688172,35.0384547233,0.986615
IMG_0018.png,IMG_0018_ratio_8.jp2,"(2016, 1512, 3)",8930,1116,8.0017921147,38.4326087364,0.99338
IMG_0033(1).png,IMG_0033(1)_ratio_192.jp2,"(1048, 1862, 3)",5716,29,197.103448276,25.9497081485,0.83036
IMG_0033(1).png,IMG_0033(1)_ratio_128.jp2,"(1048, 1862, 3)",5716,44,129.909090909,26.879076119,0.861075
IMG_0033(1).png,IMG_0033(1)_ratio_96.jp2,"(1048, 1862, 3)",5716,59,96.8813559322,27.7608211107,0.886421
IMG_0033(1).png,IMG_0033(1)_ratio_64.jp2,"(1048, 1862, 3)",5716,89,64.2247191011,29.3813402153,0.919266
IMG_0033(1).png,IMG_0033(1)_ratio_48.jp2,"(1048, 1862, 3)",5716,119,48.0336134454,30.6688767468,0.936481
IMG_0033(1).png,IMG_0033(1)_ratio_32.jp2,"(1048, 1862, 3)",5716,178,32.1123595506,33.1847562684,0.964659
IMG_0033(1).png,IMG_0033(1)_ratio_24.jp2,"(1048, 1862, 3)",5716,237,24.1181434599,35.1429248349,0.975789
IMG_0033(1).png,IMG_0033(1)_ratio_16.jp2,"(1048, 1862, 3)",5716,357,16.0112044818,38.8124979714,0.98892
IMG_0033(1).png,IMG_0033(1)_ratio_12.jp2,"(1048, 1862, 3)",5716,476,12.0084033613,41.3934876696,0.99357
IMG_0033(1).png,IMG_0033(1)_ratio_8.jp2,"(1048, 1862, 3)",5716,714,8.0056022409,44.8469222705,0.996704
IMG_0033.png,IMG_0033_ratio_192.jp2,"(1224, 1632, 3)",5852,30,195.066666667,28.5669385761,0.929335
IMG_0033.png,IMG_0033_ratio_128.jp2,"(1224, 1632, 3)",5852,45,130.044444444,30.3382744916,0.947204
IMG_0033.png,IMG_0033_ratio_96.jp2,"(1224, 1632, 3)",5852,60,97.5333333333,31.6845215236,0.958692
IMG_0033.png,IMG_0033_ratio_64.jp2,"(1224, 1632, 3)",5852,91,64.3076923077,33.6024591894,0.969815
IMG_0033.png,IMG_0033_ratio_48.jp2,"(1224, 1632, 3)",5852,121,48.3636363636,34.9335523974,0.975814
IMG_0033.png,IMG_0033_ratio_32.jp2,"(1224, 1632, 3)",5852,182,32.1538461538,36.8219311587,0.982311
IMG_0033.png,IMG_0033_ratio_24.jp2,"(1224, 1632, 3)",5852,243,24.0823045267,38.1927433033,0.986373
IMG_0033.png,IMG_0033_ratio_16.jp2,"(1224, 1632, 3)",5852,365,16.0328767123,40.1715246748,0.989835
IMG_0033.png,IMG_0033_ratio_12.jp2,"(1224, 1632, 3)",5852,487,12.0164271047,41.9616397743,0.992997
IMG_0033.png,IMG_0033_ratio_8.jp2,"(1224, 1632, 3)",5852,730,8.01643835616,44.439646676,0.995411
IMG_0047.png,IMG_0047_ratio_192.jp2,"(1862, 1048, 3)",5716,29,197.103448276,29.6434353828,0.915135
IMG_0047.png,IMG_0047_ratio_128.jp2,"(1862, 1048, 3)",5716,44,129.909090909,31.0631918097,0.929825
IMG_0047.png,IMG_0047_ratio_96.jp2,"(1862, 1048, 3)",5716,59,96.8813559322,32.2104295828,0.940595
IMG_0047.png,IMG_0047_ratio_64.jp2,"(1862, 1048, 3)",5716,89,64.2247191011,33.855621491,0.951386
IMG_0047.png,IMG_0047_ratio_48.jp2,"(1862, 1048, 3)",5716,118,48.4406779661,35.1026690633,0.957783
IMG_0047.png,IMG_0047_ratio_32.jp2,"(1862, 1048, 3)",5716,178,32.1123595506,36.8825238891,0.965336
IMG_0047.png,IMG_0047_ratio_24.jp2,"(1862, 1048, 3)",5716,238,24.0168067227,38.2352602569,0.971449
IMG_0047.png,IMG_0047_ratio_16.jp2,"(1862, 1048, 3)",5716,357,16.0112044818,40.1164878356,0.97857
IMG_0047.png,IMG_0047_ratio_12.jp2,"(1862, 1048, 3)",5716,476,12.0084033613,41.9073167168,0.985321
IMG_0047.png,IMG_0047_ratio_8.jp2,"(1862, 1048, 3)",5716,714,8.0056022409,44.1275274452,0.991184
IMG_0063.png,IMG_0063_ratio_192.jp2,"(1512, 2016, 3)",8930,46,194.130434783,27.1229962078,0.870055
IMG_0063.png,IMG_0063_ratio_128.jp2,"(1512, 2016, 3)",8930,69,129.420289855,28.9610545617,0.903144
IMG_0063.png,IMG_0063_ratio_96.jp2,"(1512, 2016, 3)",8930,92,97.0652173913,30.2888529989,0.921991
IMG_0063.png,IMG_0063_ratio_64.jp2,"(1512, 2016, 3)",8930,139,64.2446043165,32.4654601299,0.94497
IMG_0063.png,IMG_0063_ratio_48.jp2,"(1512, 2016, 3)",8930,185,48.2702702703,34.1061031691,0.957857
IMG_0063.png,IMG_0063_ratio_32.jp2,"(1512, 2016, 3)",8930,279,32.0071684588,36.5456863017,0.970403
IMG_0063.png,IMG_0063_ratio_24.jp2,"(1512, 2016, 3)",8930,372,24.0053763441,38.3461610056,0.977827
IMG_0063.png,IMG_0063_ratio_16.jp2,"(1512, 2016, 3)",8930,558,16.0035842294,40.6592353023,0.983793
IMG_0063.png,IMG_0063_ratio_12.jp2,"(1512, 2016, 3)",8930,744,12.002688172,42.4929897874,0.988464
IMG_0063.png,IMG_0063_ratio_8.jp2,"(1512, 2016, 3)",8930,1115,8.00896860987,45.0752636336,0.993302
IMG_0065.png,IMG_0065_ratio_192.jp2,"(1512, 2016, 3)",8930,46,194.130434783,26.2139667729,0.87086
IMG_0065.png,IMG_0065_ratio_128.jp2,"(1512, 2016, 3)",8930,69,129.420289855,27.7229792118,0.900208
IMG_0065.png,IMG_0065_ratio_96.jp2,"(1512, 2016, 3)",8930,92,97.0652173913,28.8498788478,0.915705
IMG_0065.png,IMG_0065_ratio_64.jp2,"(1512, 2016, 3)",8930,139,64.2446043165,30.7231440654,0.937705
IMG_0065.png,IMG_0065_ratio_48.jp2,"(1512, 2016, 3)",8930,185,48.2702702703,32.2397695283,0.951074
IMG_0065.png,IMG_0065_ratio_32.jp2,"(1512, 2016, 3)",8930,278,32.1223021583,34.4615750997,0.966761
IMG_0065.png,IMG_0065_ratio_24.jp2,"(1512, 2016, 3)",8930,371,24.0700808625,36.2128838624,0.974126
IMG_0065.png,IMG_0065_ratio_16.jp2,"(1512, 2016, 3)",8930,557,16.0323159785,38.7492795087,0.98353
IMG_0065.png,IMG_0065_ratio_12.jp2,"(1512, 2016, 3)",8930,744,12.002688172,40.6232811823,0.987677
IMG_0065.png,IMG_0065_ratio_8.jp2,"(1512, 2016, 3)",8930,1115,8.00896860987,43.1523674833,0.992077
IMG_0070.png,IMG_0070_ratio_192.jp2,"(1632, 1224, 3)",5852,30,195.066666667,26.1829294487,0.758928
IMG_0070.png,IMG_0070_ratio_128.jp2,"(1632, 1224, 3)",5852,45,130.044444444,27.3657693543,0.798669
IMG_0070.png,IMG_0070_ratio_96.jp2,"(1632, 1224, 3)",5852,60,97.5333333333,28.235993861,0.824099
IMG_0070.png,IMG_0070_ratio_64.jp2,"(1632, 1224, 3)",5852,91,64.3076923077,29.7023140362,0.865409
IMG_0070.png,IMG_0070_ratio_48.jp2,"(1632, 1224, 3)",5852,121,48.3636363636,30.8959887136,0.888612
IMG_0070.png,IMG_0070_ratio_32.jp2,"(1632, 1224, 3)",5852,182,32.1538461538,32.8550693902,0.925421
IMG_0070.png,IMG_0070_ratio_24.jp2,"(1632, 1224, 3)",5852,243,24.0823045267,34.3893169344,0.942843
IMG_0070.png,IMG_0070_ratio_16.jp2,"(1632, 1224, 3)",5852,365,16.0328767123,37.1244313576,0.967672
IMG_0070.png,IMG_0070_ratio_12.jp2,"(1632, 1224, 3)",5852,487,12.0164271047,39.1898247343,0.978576
IMG_0070.png,IMG_0070_ratio_8.jp2,"(1632, 1224, 3)",5852,731,8.00547195622,42.6001474948,0.989286
IMG_0073.png,IMG_0073_ratio_192.jp2,"(1224, 1632, 3)",5852,30,195.066666667,25.7639749546,0.840555
IMG_0073.png,IMG_0073_ratio_128.jp2,"(1224, 1632, 3)",5852,45,130.044444444,26.8351057405,0.868999
IMG_0073.png,IMG_0073_ratio_96.jp2,"(1224, 1632, 3)",5852,60,97.5333333333,27.6139666394,0.884834
IMG_0073.png,IMG_0073_ratio_64.jp2,"(1224, 1632, 3)",5852,91,64.3076923077,29.0088078902,0.91167
IMG_0073.png,IMG_0073_ratio_48.jp2,"(1224, 1632, 3)",5852,121,48.3636363636,30.1578353941,0.92801
IMG_0073.png,IMG_0073_ratio_32.jp2,"(1224, 1632, 3)",5852,182,32.1538461538,31.9581401248,0.949366
IMG_0073.png,IMG_0073_ratio_24.jp2,"(1224, 1632, 3)",5852,243,24.0823045267,33.3821419991,0.961504
IMG_0073.png,IMG_0073_ratio_16.jp2,"(1224, 1632, 3)",5852,365,16.0328767123,35.8784338837,0.976263
IMG_0073.png,IMG_0073_ratio_12.jp2,"(1224, 1632, 3)",5852,487,12.0164271047,37.8327081826,0.983163
IMG_0073.png,IMG_0073_ratio_8.jp2,"(1224, 1632, 3)",5852,731,8.00547195622,40.967672687,0.991306
IMG_0098.png,IMG_0098_ratio_192.jp2,"(1632, 1224, 3)",5852,30,195.066666667,27.8229134368,0.875091
IMG_0098.png,IMG_0098_ratio_128.jp2,"(1632, 1224, 3)",5852,45,130.044444444,29.4579752775,0.904211
IMG_0098.png,IMG_0098_ratio_96.jp2,"(1632, 1224, 3)",5852,60,97.5333333333,30.7910307662,0.921966
IMG_0098.png,IMG_0098_ratio_64.jp2,"(1632, 1224, 3)",5852,91,64.3076923077,32.9734499507,0.943809
IMG_0098.png,IMG_0098_ratio_48.jp2,"(1632, 1224, 3)",5852,121,48.3636363636,34.5900563618,0.957625
IMG_0098.png,IMG_0098_ratio_32.jp2,"(1632, 1224, 3)",5852,182,32.1538461538,36.92799564,0.970354
IMG_0098.png,IMG_0098_ratio_24.jp2,"(1632, 1224, 3)",5852,243,24.0823045267,38.6239486732,0.978367
IMG_0098.png,IMG_0098_ratio_16.jp2,"(1632, 1224, 3)",5852,365,16.0328767123,40.939111574,0.985754
IMG_0098.png,IMG_0098_ratio_12.jp2,"(1632, 1224, 3)",5852,487,12.0164271047,42.7757285763,0.99011
IMG_0098.png,IMG_0098_ratio_8.jp2,"(1632, 1224, 3)",5852,731,8.00547195622,45.472345833,0.994535
