reference image,compress image,ref img shape,ref image size,cps stream size,compress ratio,psnr,ssim
0038.png,0038_quality_80.webp,"(1512, 2016, 3)",8930,221,40.407239819,38.6643561438,0.98363
0038.png,0038_quality_70.webp,"(1512, 2016, 3)",8930,164,54.4512195122,37.0853955072,0.976703
0038.png,0038_quality_60.webp,"(1512, 2016, 3)",8930,142,62.8873239437,36.3297904257,0.972281
0038.png,0038_quality_50.webp,"(1512, 2016, 3)",8930,124,72.0161290323,35.5649414722,0.966674
0038.png,0038_quality_40.webp,"(1512, 2016, 3)",8930,105,85.0476190476,34.762287915,0.959815
0038.png,0038_quality_30.webp,"(1512, 2016, 3)",8930,85,105.058823529,33.7020327279,0.948728
0038.png,0038_quality_20.webp,"(1512, 2016, 3)",8930,68,131.323529412,32.5443590303,0.932828
0038.png,0038_quality_10.webp,"(1512, 2016, 3)",8930,50,178.6,31.1471006578,0.909569
0039.png,0039_quality_100.webp,"(2016, 1512, 3)",8930,896,9.96651785714,44.5953165009,0.995777
0039.png,0039_quality_90.webp,"(2016, 1512, 3)",8930,322,27.7329192547,41.055409323,0.990876
0039.png,0039_quality_80.webp,"(2016, 1512, 3)",8930,162,55.1234567901,38.6443564366,0.987011
0039.png,0039_quality_70.webp,"(2016, 1512, 3)",8930,120,74.4166666667,37.3008793848,0.984269
0039.png,0039_quality_60.webp,"(2016, 1512, 3)",8930,104,85.8653846154,36.7072667048,0.982467
0039.png,0039_quality_50.webp,"(2016, 1512, 3)",8930,92,97.0652173913,36.1156125165,0.980296
0039.png,0039_quality_40.webp,"(2016, 1512, 3)",8930,79,113.037974684,35.2158097921,0.976084
0039.png,0039_quality_30.webp,"(2016, 1512, 3)",8930,67,133.28358209,34.2629304122,0.970859
0039.png,0039_quality_20.webp,"(2016, 1512, 3)",8930,57,156.666666667,33.2499838351,0.96315
0039.png,0039_quality_10.webp,"(2016, 1512, 3)",8930,46,194.130434783,31.9329548591,0.948854
0040.png,0040_quality_100.webp,"(1512, 2016, 3)",8930,1151,7.75847089487,46.3524808902,0.997865
0040.png,0040_quality_90.webp,"(1512, 2016, 3)",8930,542,16.4760147601,41.0550507664,0.991147
0040.png,0040_quality_80.webp,"(1512, 2016, 3)",8930,321,27.8193146417,37.4392436672,0.979206
0040.png,0040_quality_70.webp,"(1512, 2016, 3)",8930,241,37.0539419087,35.5844385051,0.968579
0040.png,0040_quality_60.webp,"(1512, 2016, 3)",8930,215,41.5348837209,34.7767496512,0.961995
0040.png,0040_quality_50.webp,"(1512, 2016, 3)",8930,190,47.0,33.9537287181,0.954514
0040.png,0040_quality_40.webp,"(1512, 2016, 3)",8930,161,55.4658385093,33.0054174633,0.944023
0040.png,0040_quality_30.webp,"(1512, 2016, 3)",8930,131,68.1679389313,31.8290858581,0.926503
0040.png,0040_quality_20.webp,"(1512, 2016, 3)",8930,104,85.8653846154,30.7336541258,0.904691
0040.png,0040_quality_10.webp,"(1512, 2016, 3)",8930,79,113.037974684,29.3795636823,0.871171
0041.png,0041_quality_100.webp,"(1512, 2016, 3)",8930,718,12.4373259053,46.9084676719,0.995808
0041.png,0041_quality_90.webp,"(1512, 2016, 3)",8930,291,30.6872852234,42.7933341887,0.990529
0041.png,0041_quality_80.webp,"(1512, 2016, 3)",8930,174,51.3218390805,39.8590316226,0.983398
0041.png,0041_quality_70.webp,"(1512, 2016, 3)",8930,132,67.6515151515,38.1391776076,0.976891
0041.png,0041_quality_60.webp,"(1512, 2016, 3)",8930,117,76.3247863248,37.3539524025,0.972761
0041.png,0041_quality_50.webp,"(1512, 2016, 3)",8930,105,85.0476190476,36.6669401568,0.968556
0041.png,0041_quality_40.webp,"(1512, 2016, 3)",8930,90,99.2222222222,35.6265381557,0.959982
0041.png,0041_quality_30.webp,"(1512, 2016, 3)",8930,77,115.974025974,34.5234894877,0.950598
0041.png,0041_quality_20.webp,"(1512, 2016, 3)",8930,65,137.384615385,33.2026539466,0.933649
0041.png,0041_quality_10.webp,"(1512, 2016, 3)",8930,52,171.730769231,31.7075834792,0.909316
0044.png,0044_quality_100.webp,"(1512, 2016, 3)",8930,891,10.0224466891,46.7610006545,0.992382
0044.png,0044_quality_90.webp,"(1512, 2016, 3)",8930,350,25.5142857143,42.4095247355,0.981785
0044.png,0044_quality_80.webp,"(1512, 2016, 3)",8930,185,48.2702702703,38.9607277426,0.965534
0044.png,0044_quality_70.webp,"(1512, 2016, 3)",8930,139,64.2446043165,37.4998624144,0.956324
0044.png,0044_quality_60.webp,"(1512, 2016, 3)",8930,121,73.8016528926,36.7924157118,0.950257
0044.png,0044_quality_50.webp,"(1512, 2016, 3)",8930,106,84.2452830189,35.5698056934,0.93508
0044.png,0044_quality_40.webp,"(1512, 2016, 3)",8930,92,97.0652173913,34.6312666216,0.923084
0044.png,0044_quality_30.webp,"(1512, 2016, 3)",8930,76,117.5,33.6621092821,0.908876
0044.png,0044_quality_20.webp,"(1512, 2016, 3)",8930,61,146.393442623,32.2509468427,0.876141
0044.png,0044_quality_10.webp,"(1512, 2016, 3)",8930,46,194.130434783,30.5537580275,0.82077
0045.png,0045_quality_100.webp,"(1512, 2016, 3)",8930,862,10.3596287703,46.4127372494,0.993069
0045.png,0045_quality_90.webp,"(1512, 2016, 3)",8930,375,23.8133333333,42.3178626931,0.986192
0045.png,0045_quality_80.webp,"(1512, 2016, 3)",8930,223,40.0448430493,38.9931445447,0.97477
0045.png,0045_quality_70.webp,"(1512, 2016, 3)",8930,169,52.8402366864,37.2683020549,0.965474
0045.png,0045_quality_60.webp,"(1512, 2016, 3)",8930,148,60.3378378378,36.3176211792,0.957912
0045.png,0045_quality_50.webp,"(1512, 2016, 3)",8930,130,68.6923076923,35.3069942947,0.94455
0045.png,0045_quality_40.webp,"(1512, 2016, 3)",8930,111,80.4504504505,34.3049665611,0.93401
0045.png,0045_quality_30.webp,"(1512, 2016, 3)",8930,92,97.0652173913,33.1172648334,0.91593
0045.png,0045_quality_20.webp,"(1512, 2016, 3)",8930,73,122.328767123,31.8593800555,0.886218
0045.png,0045_quality_10.webp,"(1512, 2016, 3)",8930,54,165.37037037,30.4647915015,0.82782
0047.png,0047_quality_100.webp,"(2016, 1512, 3)",8930,798,11.1904761905,45.7813174803,0.990248
0047.png,0047_quality_90.webp,"(2016, 1512, 3)",8930,239,37.3640167364,41.8847648432,0.972735
0047.png,0047_quality_80.webp,"(2016, 1512, 3)",8930,93,96.0215053763,39.8529583017,0.959038
0047.png,0047_quality_70.webp,"(2016, 1512, 3)",8930,65,137.384615385,38.8155760624,0.950888
0047.png,0047_quality_60.webp,"(2016, 1512, 3)",8930,58,153.965517241,38.412995807,0.947783
0047.png,0047_quality_50.webp,"(2016, 1512, 3)",8930,50,178.6,37.5556069087,0.936146
0047.png,0047_quality_40.webp,"(2016, 1512, 3)",8930,44,202.954545455,36.566390079,0.920323
0047.png,0047_quality_30.webp,"(2016, 1512, 3)",8930,37,241.351351351,35.6649568143,0.904687
0047.png,0047_quality_20.webp,"(2016, 1512, 3)",8930,32,279.0625,34.5324879241,0.877657
0047.png,0047_quality_10.webp,"(2016, 1512, 3)",8930,26,343.461538462,33.0252924545,0.83459
0048.png,0048_quality_100.webp,"(2016, 1512, 3)",8930,1002,8.9121756487,46.0518957516,0.998495
0048.png,0048_quality_90.webp,"(2016, 1512, 3)",8930,391,22.8388746803,41.2999086055,0.995792
0048.png,0048_quality_80.webp,"(2016, 1512, 3)",8930,193,46.2694300518,38.6156763764,0.992902
0048.png,0048_quality_70.webp,"(2016, 1512, 3)",8930,140,63.7857142857,37.3705045407,0.991081
0048.png,0048_quality_60.webp,"(2016, 1512, 3)",8930,123,72.6016260163,36.8004776033,0.989973
0048.png,0048_quality_50.webp,"(2016, 1512, 3)",8930,107,83.4579439252,36.1980447144,0.988727
0048.png,0048_quality_40.webp,"(2016, 1512, 3)",8930,91,98.1318681319,35.3668729335,0.986497
0048.png,0048_quality_30.webp,"(2016, 1512, 3)",8930,77,115.974025974,34.6041634084,0.984359
0048.png,0048_quality_20.webp,"(2016, 1512, 3)",8930,63,141.746031746,33.5906114838,0.980344
0048.png,0048_quality_10.webp,"(2016, 1512, 3)",8930,49,182.244897959,32.3416631278,0.974471
0049.png,0049_quality_100.webp,"(1512, 2016, 3)",8930,1205,7.41078838174,44.7956011305,0.996548
0049.png,0049_quality_90.webp,"(1512, 2016, 3)",8930,539,16.5677179963,40.4995798637,0.990794
0049.png,0049_quality_80.webp,"(1512, 2016, 3)",8930,304,29.375,37.2615145264,0.982523
0049.png,0049_quality_70.webp,"(1512, 2016, 3)",8930,225,39.6888888889,35.6624757797,0.976457
0049.png,0049_quality_60.webp,"(1512, 2016, 3)",8930,194,46.0309278351,34.7778277281,0.971822
0049.png,0049_quality_50.webp,"(1512, 2016, 3)",8930,171,52.2222222222,34.1677471176,0.968191
0049.png,0049_quality_40.webp,"(1512, 2016, 3)",8930,146,61.1643835616,33.2538744156,0.96163
0049.png,0049_quality_30.webp,"(1512, 2016, 3)",8930,120,74.4166666667,32.2583848291,0.953279
0049.png,0049_quality_20.webp,"(1512, 2016, 3)",8930,97,92.0618556701,31.1832283901,0.940479
0049.png,0049_quality_10.webp,"(1512, 2016, 3)",8930,73,122.328767123,29.8866508061,0.922412
0050.png,0050_quality_100.webp,"(1512, 2016, 3)",8930,986,9.05679513185,45.8754671316,0.994184
0050.png,0050_quality_90.webp,"(1512, 2016, 3)",8930,405,22.049382716,41.5634274055,0.987516
0050.png,0050_quality_80.webp,"(1512, 2016, 3)",8930,221,40.407239819,38.5254094722,0.979893
0050.png,0050_quality_70.webp,"(1512, 2016, 3)",8930,165,54.1212121212,36.9287068656,0.973881
0050.png,0050_quality_60.webp,"(1512, 2016, 3)",8930,144,62.0138888889,36.1873144016,0.970094
0050.png,0050_quality_50.webp,"(1512, 2016, 3)",8930,125,71.44,35.406162807,0.963965
0050.png,0050_quality_40.webp,"(1512, 2016, 3)",8930,108,82.6851851852,34.5273392388,0.95648
0050.png,0050_quality_30.webp,"(1512, 2016, 3)",8930,90,99.2222222222,33.5952408677,0.948738
0050.png,0050_quality_20.webp,"(1512, 2016, 3)",8930,73,122.328767123,32.4103464305,0.931044
0050.png,0050_quality_10.webp,"(1512, 2016, 3)",8930,55,162.363636364,31.0701884168,0.908495
0051.png,0051_quality_100.webp,"(1632, 1224, 3)",5852,798,7.33333333333,44.9568950221,0.998521
0051.png,0051_quality_90.webp,"(1632, 1224, 3)",5852,361,16.2105263158,40.3208607893,0.995645
0051.png,0051_quality_80.webp,"(1632, 1224, 3)",5852,177,33.0621468927,37.0721945426,0.991426
0051.png,0051_quality_70.webp,"(1632, 1224, 3)",5852,117,50.0170940171,35.8657041849,0.989084
0051.png,0051_quality_60.webp,"(1632, 1224, 3)",5852,94,62.2553191489,35.2672592305,0.987627
0051.png,0051_quality_50.webp,"(1632, 1224, 3)",5852,81,72.2469135802,34.7243590695,0.986199
0051.png,0051_quality_40.webp,"(1632, 1224, 3)",5852,65,90.0307692308,34.1149116797,0.984345
0051.png,0051_quality_30.webp,"(1632, 1224, 3)",5852,53,110.41509434,33.4509797374,0.981779
0051.png,0051_quality_20.webp,"(1632, 1224, 3)",5852,40,146.3,32.6433984513,0.978103
0051.png,0051_quality_10.webp,"(1632, 1224, 3)",5852,30,195.066666667,31.7916166992,0.973424
0052.png,0052_quality_100.webp,"(1512, 2016, 3)",8930,1410,6.33333333333,45.32056407,0.99491
0052.png,0052_quality_90.webp,"(1512, 2016, 3)",8930,734,12.1662125341,40.6835690834,0.984283
0052.png,0052_quality_80.webp,"(1512, 2016, 3)",8930,433,20.623556582,36.9383152648,0.968209
0052.png,0052_quality_70.webp,"(1512, 2016, 3)",8930,325,27.4769230769,35.1441389916,0.957465
0052.png,0052_quality_60.webp,"(1512, 2016, 3)",8930,285,31.3333333333,34.4231108956,0.951688
0052.png,0052_quality_50.webp,"(1512, 2016, 3)",8930,248,36.0080645161,33.5959326835,0.943926
0052.png,0052_quality_40.webp,"(1512, 2016, 3)",8930,211,42.3222748815,32.6027479479,0.931725
0052.png,0052_quality_30.webp,"(1512, 2016, 3)",8930,176,50.7386363636,31.6087677152,0.918884
0052.png,0052_quality_20.webp,"(1512, 2016, 3)",8930,138,64.7101449275,30.2097350372,0.891022
0052.png,0052_quality_10.webp,"(1512, 2016, 3)",8930,98,91.1224489796,28.8031476634,0.857768
0053.png,0053_quality_100.webp,"(1512, 2016, 3)",8930,706,12.6487252125,46.3015184362,0.999123
0053.png,0053_quality_90.webp,"(1512, 2016, 3)",8930,287,31.1149825784,42.2100492516,0.997423
0053.png,0053_quality_80.webp,"(1512, 2016, 3)",8930,167,53.4730538922,39.4364612856,0.995137
0053.png,0053_quality_70.webp,"(1512, 2016, 3)",8930,128,69.765625,38.0015607957,0.993466
0053.png,0053_quality_60.webp,"(1512, 2016, 3)",8930,112,79.7321428571,37.4325368698,0.992531
0053.png,0053_quality_50.webp,"(1512, 2016, 3)",8930,99,90.202020202,36.6955658403,0.991254
0053.png,0053_quality_40.webp,"(1512, 2016, 3)",8930,86,103.837209302,35.9287491757,0.98963
0053.png,0053_quality_30.webp,"(1512, 2016, 3)",8930,73,122.328767123,34.8923647772,0.98685
0053.png,0053_quality_20.webp,"(1512, 2016, 3)",8930,61,146.393442623,33.8719200679,0.983483
0053.png,0053_quality_10.webp,"(1512, 2016, 3)",8930,48,186.041666667,32.4775238232,0.978085
0054.png,0054_quality_100.webp,"(2016, 1512, 3)",8930,407,21.941031941,47.9751610889,0.995025
0054.png,0054_quality_90.webp,"(2016, 1512, 3)",8930,158,56.5189873418,45.0518767709,0.9916
0054.png,0054_quality_80.webp,"(2016, 1512, 3)",8930,87,102.643678161,42.5160454766,0.987017
0054.png,0054_quality_70.webp,"(2016, 1512, 3)",8930,66,135.303030303,41.2931961306,0.984236
0054.png,0054_quality_60.webp,"(2016, 1512, 3)",8930,58,153.965517241,40.5222585138,0.981423
0054.png,0054_quality_50.webp,"(2016, 1512, 3)",8930,51,175.098039216,39.7606434228,0.978075
0054.png,0054_quality_40.webp,"(2016, 1512, 3)",8930,45,198.444444444,38.0292766534,0.965852
0054.png,0054_quality_30.webp,"(2016, 1512, 3)",8930,38,235.0,37.0090828489,0.958952
0054.png,0054_quality_20.webp,"(2016, 1512, 3)",8930,32,279.0625,35.2734884982,0.936007
0054.png,0054_quality_10.webp,"(2016, 1512, 3)",8930,25,357.2,34.2387783059,0.926509
0055.png,0055_quality_100.webp,"(1512, 2016, 3)",8930,812,10.9975369458,46.8984811396,0.988134
0055.png,0055_quality_90.webp,"(1512, 2016, 3)",8930,267,33.4456928839,42.5414246632,0.969442
0055.png,0055_quality_80.webp,"(1512, 2016, 3)",8930,112,79.7321428571,40.1311238139,0.953195
0055.png,0055_quality_70.webp,"(1512, 2016, 3)",8930,81,110.24691358,38.9122753278,0.943316
0055.png,0055_quality_60.webp,"(1512, 2016, 3)",8930,71,125.774647887,38.2495753794,0.93682
0055.png,0055_quality_50.webp,"(1512, 2016, 3)",8930,61,146.393442623,37.4137064964,0.925277
0055.png,0055_quality_40.webp,"(1512, 2016, 3)",8930,53,168.490566038,36.3136358363,0.905914
0055.png,0055_quality_30.webp,"(1512, 2016, 3)",8930,45,198.444444444,34.9793168403,0.874943
0055.png,0055_quality_20.webp,"(1512, 2016, 3)",8930,37,241.351351351,33.8304770837,0.843606
0055.png,0055_quality_10.webp,"(1512, 2016, 3)",8930,30,297.666666667,32.1756507477,0.784387
0056.png,0056_quality_100.webp,"(1512, 2016, 3)",8930,1298,6.87981510015,40.7050907694,0.99705
0056.png,0056_quality_90.webp,"(1512, 2016, 3)",8930,625,14.288,38.2584236167,0.993641
0056.png,0056_quality_80.webp,"(1512, 2016, 3)",8930,381,23.43832021,35.5274728373,0.988096
0056.png,0056_quality_70.webp,"(1512, 2016, 3)",8930,300,29.7666666667,33.8375716302,0.983491
0056.png,0056_quality_60.webp,"(1512, 2016, 3)",8930,271,32.9520295203,33.1290002904,0.981197
0056.png,0056_quality_50.webp,"(1512, 2016, 3)",8930,244,36.5983606557,32.4061513308,0.978353
0056.png,0056_quality_40.webp,"(1512, 2016, 3)",8930,212,42.1226415094,31.3219704954,0.973675
0056.png,0056_quality_30.webp,"(1512, 2016, 3)",8930,178,50.1685393258,30.1044469862,0.967253
0056.png,0056_quality_20.webp,"(1512, 2016, 3)",8930,147,60.7482993197,28.8419061567,0.957885
0056.png,0056_quality_10.webp,"(1512, 2016, 3)",8930,115,77.652173913,27.3493595592,0.943238
0057.png,0057_quality_100.webp,"(1512, 2016, 3)",8930,706,12.6487252125,46.7903282014,0.995877
0057.png,0057_quality_90.webp,"(1512, 2016, 3)",8930,184,48.5326086957,42.7077569371,0.988462
0057.png,0057_quality_80.webp,"(1512, 2016, 3)",8930,63,141.746031746,40.9582333513,0.98364
0057.png,0057_quality_70.webp,"(1512, 2016, 3)",8930,41,217.804878049,40.0775659332,0.981244
0057.png,0057_quality_60.webp,"(1512, 2016, 3)",8930,35,255.142857143,39.5491043866,0.97954
0057.png,0057_quality_50.webp,"(1512, 2016, 3)",8930,31,288.064516129,38.6691159122,0.976087
0057.png,0057_quality_40.webp,"(1512, 2016, 3)",8930,27,330.740740741,37.8403627022,0.972789
0057.png,0057_quality_30.webp,"(1512, 2016, 3)",8930,24,372.083333333,37.1836774743,0.970156
0057.png,0057_quality_20.webp,"(1512, 2016, 3)",8930,21,425.238095238,35.6459646605,0.960618
0057.png,0057_quality_10.webp,"(1512, 2016, 3)",8930,17,525.294117647,34.472309298,0.950205
0058.png,0058_quality_100.webp,"(1512, 2016, 3)",8930,886,10.079006772,46.9227334436,0.994885
0058.png,0058_quality_90.webp,"(1512, 2016, 3)",8930,330,27.0606060606,42.323031775,0.986625
0058.png,0058_quality_80.webp,"(1512, 2016, 3)",8930,155,57.6129032258,39.2717941308,0.976631
0058.png,0058_quality_70.webp,"(1512, 2016, 3)",8930,110,81.1818181818,37.9739567764,0.970866
0058.png,0058_quality_60.webp,"(1512, 2016, 3)",8930,95,94.0,37.2557160077,0.966675
0058.png,0058_quality_50.webp,"(1512, 2016, 3)",8930,80,111.625,36.5092625134,0.961481
0058.png,0058_quality_40.webp,"(1512, 2016, 3)",8930,66,135.303030303,35.497823007,0.952186
0058.png,0058_quality_30.webp,"(1512, 2016, 3)",8930,54,165.37037037,34.6760208742,0.94426
0058.png,0058_quality_20.webp,"(1512, 2016, 3)",8930,41,217.804878049,33.4046909526,0.92553
0058.png,0058_quality_10.webp,"(1512, 2016, 3)",8930,30,297.666666667,32.2522356207,0.905034
0059.png,0059_quality_100.webp,"(1512, 2016, 3)",8930,1070,8.34579439252,45.8037359393,0.994763
0059.png,0059_quality_90.webp,"(1512, 2016, 3)",8930,432,20.6712962963,40.975461012,0.984456
0059.png,0059_quality_80.webp,"(1512, 2016, 3)",8930,210,42.5238095238,38.0410763973,0.971424
0059.png,0059_quality_70.webp,"(1512, 2016, 3)",8930,145,61.5862068966,36.6206938452,0.962614
0059.png,0059_quality_60.webp,"(1512, 2016, 3)",8930,124,72.0161290323,36.0394402687,0.958453
0059.png,0059_quality_50.webp,"(1512, 2016, 3)",8930,106,84.2452830189,35.3887318346,0.953027
0059.png,0059_quality_40.webp,"(1512, 2016, 3)",8930,89,100.337078652,34.5638058127,0.944838
0059.png,0059_quality_30.webp,"(1512, 2016, 3)",8930,74,120.675675676,33.7662365474,0.936138
0059.png,0059_quality_20.webp,"(1512, 2016, 3)",8930,59,151.355932203,32.8309562773,0.923985
0059.png,0059_quality_10.webp,"(1512, 2016, 3)",8930,45,198.444444444,31.5399986965,0.900188
0060.png,0060_quality_100.webp,"(2016, 1512, 3)",8930,790,11.3037974684,46.8581744425,0.998109
0060.png,0060_quality_90.webp,"(2016, 1512, 3)",8930,267,33.4456928839,42.6915167935,0.995224
0060.png,0060_quality_80.webp,"(2016, 1512, 3)",8930,137,65.1824817518,40.0208046676,0.992451
0060.png,0060_quality_70.webp,"(2016, 1512, 3)",8930,100,89.3,38.4956292121,0.990419
0060.png,0060_quality_60.webp,"(2016, 1512, 3)",8930,88,101.477272727,37.828784944,0.989197
0060.png,0060_quality_50.webp,"(2016, 1512, 3)",8930,77,115.974025974,36.9517405801,0.987193
0060.png,0060_quality_40.webp,"(2016, 1512, 3)",8930,66,135.303030303,35.9717813047,0.985152
0060.png,0060_quality_30.webp,"(2016, 1512, 3)",8930,56,159.464285714,34.849356137,0.981756
0060.png,0060_quality_20.webp,"(2016, 1512, 3)",8930,47,190.0,33.6790839774,0.977022
0060.png,0060_quality_10.webp,"(2016, 1512, 3)",8930,37,241.351351351,32.277001072,0.967651
0061.png,0061_quality_100.webp,"(960, 540, 3)",1518,282,5.3829787234,43.0811148618,0.994877
0061.png,0061_quality_90.webp,"(960, 540, 3)",1518,163,9.31288343558,39.3688829796,0.987293
0061.png,0061_quality_80.webp,"(960, 540, 3)",1518,101,15.0297029703,35.7446825491,0.975092
0061.png,0061_quality_70.webp,"(960, 540, 3)",1518,78,19.4615384615,33.932405781,0.965005
0061.png,0061_quality_60.webp,"(960, 540, 3)",1518,70,21.6857142857,33.2254813027,0.960455
0061.png,0061_quality_50.webp,"(960, 540, 3)",1518,62,24.4838709677,32.4864633298,0.954615
0061.png,0061_quality_40.webp,"(960, 540, 3)",1518,54,28.1111111111,31.6472195075,0.947401
0061.png,0061_quality_30.webp,"(960, 540, 3)",1518,46,33.0,30.4857071789,0.936248
0061.png,0061_quality_20.webp,"(960, 540, 3)",1518,37,41.027027027,29.3623956266,0.92317
0061.png,0061_quality_10.webp,"(960, 540, 3)",1518,29,52.3448275862,27.9987579325,0.901762
0063.png,0063_quality_100.webp,"(960, 540, 3)",1518,164,9.25609756098,43.4265066233,0.994458
0063.png,0063_quality_90.webp,"(960, 540, 3)",1518,62,24.4838709677,40.4138491064,0.988194
0063.png,0063_quality_80.webp,"(960, 540, 3)",1518,33,46.0,38.1302730823,0.982593
0063.png,0063_quality_70.webp,"(960, 540, 3)",1518,24,63.25,36.6618275934,0.977897
0063.png,0063_quality_60.webp,"(960, 540, 3)",1518,21,72.2857142857,36.1118922652,0.97557
0063.png,0063_quality_50.webp,"(960, 540, 3)",1518,18,84.3333333333,35.2881812693,0.970785
0063.png,0063_quality_40.webp,"(960, 540, 3)",1518,16,94.875,34.6240459164,0.967314
0063.png,0063_quality_30.webp,"(960, 540, 3)",1518,13,116.769230769,33.7142223147,0.961142
0063.png,0063_quality_20.webp,"(960, 540, 3)",1518,11,138.0,32.7922222455,0.952717
0063.png,0063_quality_10.webp,"(960, 540, 3)",1518,9,168.666666667,31.4568202914,0.934254
0064.png,0064_quality_100.webp,"(1512, 2016, 3)",8930,1388,6.43371757925,44.6271240352,0.992608
0064.png,0064_quality_90.webp,"(1512, 2016, 3)",8930,732,12.1994535519,40.2160293676,0.981043
0064.png,0064_quality_80.webp,"(1512, 2016, 3)",8930,429,20.8158508159,36.4423002294,0.960316
0064.png,0064_quality_70.webp,"(1512, 2016, 3)",8930,322,27.7329192547,34.5923970824,0.942774
0064.png,0064_quality_60.webp,"(1512, 2016, 3)",8930,282,31.6666666667,33.8731555435,0.935321
0064.png,0064_quality_50.webp,"(1512, 2016, 3)",8930,248,36.0080645161,33.1155236915,0.924752
0064.png,0064_quality_40.webp,"(1512, 2016, 3)",8930,211,42.3222748815,32.2362164211,0.910541
0064.png,0064_quality_30.webp,"(1512, 2016, 3)",8930,173,51.6184971098,31.1565256528,0.890037
0064.png,0064_quality_20.webp,"(1512, 2016, 3)",8930,135,66.1481481481,30.0261167063,0.860711
0064.png,0064_quality_10.webp,"(1512, 2016, 3)",8930,98,91.1224489796,28.8195010529,0.818881
0065.png,0065_quality_100.webp,"(1512, 2016, 3)",8930,1105,8.0814479638,46.2679853013,0.995678
0065.png,0065_quality_90.webp,"(1512, 2016, 3)",8930,508,17.5787401575,41.2089146907,0.986438
0065.png,0065_quality_80.webp,"(1512, 2016, 3)",8930,302,29.5695364238,37.7745867854,0.975205
0065.png,0065_quality_70.webp,"(1512, 2016, 3)",8930,227,39.3392070485,35.8851695905,0.965839
0065.png,0065_quality_60.webp,"(1512, 2016, 3)",8930,201,44.4278606965,35.1253596743,0.961198
0065.png,0065_quality_50.webp,"(1512, 2016, 3)",8930,172,51.9186046512,34.2603073977,0.954761
0065.png,0065_quality_40.webp,"(1512, 2016, 3)",8930,144,62.0138888889,33.183770815,0.945006
0065.png,0065_quality_30.webp,"(1512, 2016, 3)",8930,114,78.3333333333,31.9323350261,0.932171
0065.png,0065_quality_20.webp,"(1512, 2016, 3)",8930,90,99.2222222222,30.7602016528,0.914324
0065.png,0065_quality_10.webp,"(1512, 2016, 3)",8930,63,141.746031746,29.4064100667,0.890041
0066.png,0066_quality_100.webp,"(2016, 1512, 3)",8930,899,9.93325917686,46.7268611322,0.988595
0066.png,0066_quality_90.webp,"(2016, 1512, 3)",8930,329,27.1428571429,42.0827094104,0.968394
0066.png,0066_quality_80.webp,"(2016, 1512, 3)",8930,150,59.5333333333,39.2065657628,0.945916
0066.png,0066_quality_70.webp,"(2016, 1512, 3)",8930,100,89.3,37.7230176714,0.930299
0066.png,0066_quality_60.webp,"(2016, 1512, 3)",8930,85,105.058823529,37.1693595473,0.923466
0066.png,0066_quality_50.webp,"(2016, 1512, 3)",8930,73,122.328767123,36.2016939686,0.901034
0066.png,0066_quality_40.webp,"(2016, 1512, 3)",8930,62,144.032258065,35.284956886,0.882237
0066.png,0066_quality_30.webp,"(2016, 1512, 3)",8930,51,175.098039216,34.5081748772,0.868317
0066.png,0066_quality_20.webp,"(2016, 1512, 3)",8930,41,217.804878049,33.1473357152,0.819207
0066.png,0066_quality_10.webp,"(2016, 1512, 3)",8930,32,279.0625,31.9451520202,0.772215
0068.png,0068_quality_100.webp,"(1512, 2016, 3)",8930,759,11.7654808959,46.8593792207,0.99682
0068.png,0068_quality_90.webp,"(1512, 2016, 3)",8930,260,34.3461538462,42.7342721913,0.990924
0068.png,0068_quality_80.webp,"(1512, 2016, 3)",8930,99,90.202020202,40.3724599921,0.985252
0068.png,0068_quality_70.webp,"(1512, 2016, 3)",8930,65,137.384615385,39.2130363736,0.982638
0068.png,0068_quality_60.webp,"(1512, 2016, 3)",8930,55,162.363636364,38.5910968162,0.980835
0068.png,0068_quality_50.webp,"(1512, 2016, 3)",8930,47,190.0,37.8938618695,0.978793
0068.png,0068_quality_40.webp,"(1512, 2016, 3)",8930,39,228.974358974,37.0766822494,0.976404
0068.png,0068_quality_30.webp,"(1512, 2016, 3)",8930,33,270.606060606,36.1640686902,0.972331
0068.png,0068_quality_20.webp,"(1512, 2016, 3)",8930,27,330.740740741,35.1724131141,0.965902
0068.png,0068_quality_10.webp,"(1512, 2016, 3)",8930,21,425.238095238,33.6821051301,0.956329
0069.png,0069_quality_100.webp,"(1512, 2016, 3)",8930,849,10.5182567727,46.8176257625,0.993825
0069.png,0069_quality_90.webp,"(1512, 2016, 3)",8930,278,32.1223021583,41.9815591466,0.982595
0069.png,0069_quality_80.webp,"(1512, 2016, 3)",8930,120,74.4166666667,39.8095800934,0.974317
0069.png,0069_quality_70.webp,"(1512, 2016, 3)",8930,84,106.30952381,38.7747494942,0.9691
0069.png,0069_quality_60.webp,"(1512, 2016, 3)",8930,72,124.027777778,38.1463671853,0.965932
0069.png,0069_quality_50.webp,"(1512, 2016, 3)",8930,62,144.032258065,37.5277133518,0.960254
0069.png,0069_quality_40.webp,"(1512, 2016, 3)",8930,53,168.490566038,36.7654621874,0.954355
0069.png,0069_quality_30.webp,"(1512, 2016, 3)",8930,45,198.444444444,35.9031952809,0.94605
0069.png,0069_quality_20.webp,"(1512, 2016, 3)",8930,37,241.351351351,34.825144608,0.928832
